id,gid,x,y,v_x,v_y,radius,time
1,1,2.533489,2.733688,-0.504755,-0.349228,0.500000,4.950000
2,2,0.131724,2.737560,0.054593,-0.792484,0.500000,4.950000
3,3,-2.071817,1.981124,0.405453,-0.452647,0.500000,4.950000
4,4,-3.481106,-0.049569,0.673217,-0.116254,0.500000,4.950000
5,5,-2.095850,-2.346379,0.622029,0.393759,0.500000,4.950000
6,6,0.158138,-2.488671,-0.001125,0.915958,0.500000,4.950000
7,7,2.452619,-2.624520,-0.565822,0.448271,0.500000,4.950000
0,0,3.141263,0.034922,-0.591644,0.016541,0.500000,5.000000
1,1,2.508231,2.716525,-0.505150,-0.343251,0.500000,5.000000
2,2,0.134531,2.698266,0.056141,-0.785873,0.500000,5.000000
3,3,-2.051983,1.959022,0.396683,-0.442030,0.500000,5.000000
4,4,-3.447686,-0.055645,0.668418,-0.121520,0.500000,5.000000
5,5,-2.066331,-2.327716,0.590365,0.373267,0.500000,5.000000
6,6,0.159377,-2.442569,0.024790,0.922043,0.500000,5.000000
7,7,2.424702,-2.602289,-0.558341,0.444605,0.500000,5.000000
0,0,3.112233,0.035831,-0.580598,0.018192,0.500000,5.050000
1,1,2.482986,2.699765,-0.504909,-0.335191,0.500000,5.050000
2,2,0.137277,2.659266,0.054910,-0.779997,0.500000,5.050000
3,3,-2.032567,1.937318,0.388330,-0.434077,0.500000,5.050000
4,4,-3.414511,-0.061830,0.663495,-0.123691,0.500000,5.050000
5,5,-2.036771,-2.309633,0.591200,0.361645,0.500000,5.050000
6,6,0.160382,-2.396749,0.020099,0.916413,0.500000,5.050000
7,7,2.397095,-2.580198,-0.552147,0.441828,0.500000,5.050000
0,0,3.083718,0.036822,-0.570294,0.019822,0.500000,5.100000
1,1,2.457696,2.683380,-0.505792,-0.327707,0.500000,5.100000
2,2,0.140014,2.620592,0.054742,-0.773482,0.500000,5.100000
3,3,-2.013561,1.915990,0.380121,-0.426567,0.500000,5.100000
4,4,-3.381557,-0.068161,0.659082,-0.126631,0.500000,5.100000
5,5,-2.006315,-2.290729,0.609124,0.378092,0.500000,5.100000
6,6,0.160270,-2.352562,-0.002254,0.883724,0.500000,5.100000
7,7,2.369835,-2.558238,-0.545190,0.439203,0.500000,5.100000
0,0,3.055660,0.037934,-0.561161,0.022229,0.500000,5.150000
1,1,2.432317,2.667295,-0.507589,-0.321699,0.500000,5.150000
2,2,0.142824,2.582258,0.056199,-0.766680,0.500000,5.150000
3,3,-1.994946,1.895120,0.372300,-0.417389,0.500000,5.150000
4,4,-3.348858,-0.074712,0.653982,-0.131008,0.500000,5.150000
5,5,-1.977501,-2.273000,0.576288,0.354573,0.500000,5.150000
6,6,0.161541,-2.307934,0.025431,0.892574,0.500000,5.150000
7,7,2.343000,-2.536479,-0.536700,0.435185,0.500000,5.150000
0,0,3.028132,0.039166,-0.550573,0.024651,0.500000,5.200000
1,1,2.406887,2.651632,-0.508596,-0.313259,0.500000,5.200000
2,2,0.145545,2.544226,0.054430,-0.760632,0.500000,5.200000
3,3,-1.976702,1.874561,0.364875,-0.411182,0.500000,5.200000
4,4,-3.316408,-0.081322,0.648983,-0.132203,0.500000,5.200000
5,5,-1.947689,-2.254507,0.596242,0.369859,0.500000,5.200000
6,6,0.161659,-2.264961,0.002365,0.859454,0.500000,5.200000
7,7,2.316513,-2.514858,-0.529734,0.432417,0.500000,5.200000
0,0,3.001053,0.040565,-0.541575,0.027970,0.500000,5.250000
1,1,2.381299,2.636268,-0.511754,-0.307289,0.500000,5.250000
2,2,0.148342,2.506550,0.055937,-0.753528,0.500000,5.250000
3,3,-1.958819,1.854404,0.357651,-0.403148,0.500000,5.250000
4,4,-3.284237,-0.088100,0.643421,-0.135566,0.500000,5.250000
5,5,-1.919455,-2.237292,0.564678,0.344297,0.500000,5.250000
6,6,0.163154,-2.221498,0.029887,0.869261,0.500000,5.250000
7,7,2.290465,-2.493437,-0.520969,0.428418,0.500000,5.250000
0,0,2.974493,0.042123,-0.531200,0.031166,0.500000,5.300000
1,1,2.355608,2.621340,-0.513826,-0.298557,0.500000,5.300000
2,2,0.151029,2.469179,0.053737,-0.747413,0.500000,5.300000
3,3,-1.941274,1.834492,0.350909,-0.398231,0.500000,5.300000
4,4,-3.252323,-0.094902,0.638294,-0.136034,0.500000,5.300000
5,5,-1.890164,-2.219321,0.585813,0.359413,0.500000,5.300000
6,6,0.163482,-2.179724,0.006571,0.835471,0.500000,5.300000
7,7,2.264779,-2.472142,-0.513711,0.425897,0.500000,5.300000
0,0,2.948362,0.043893,-0.522613,0.035407,0.500000,5.350000
1,1,2.329676,2.606693,-0.518640,-0.292934,0.500000,5.350000
2,2,0.153811,2.432195,0.055649,-0.739682,0.500000,5.350000
3,3,-1.924064,1.814926,0.344210,-0.391319,0.500000,5.350000
4,4,-3.220691,-0.101857,0.632627,-0.139099,0.500000,5.350000
5,5,-1.862414,-2.202710,0.555006,0.332227,0.500000,5.350000
6,6,0.165190,-2.137413,0.034152,0.846222,0.500000,5.350000
7,7,2.239556,-2.451033,-0.504460,0.422172,0.500000,5.350000
0,0,2.922731,0.045863,-0.512619,0.039388,0.500000,5.400000
1,1,2.303604,2.592508,-0.521436,-0.283695,0.500000,5.400000
2,2,0.156445,2.395514,0.052683,-0.733632,0.500000,5.400000
3,3,-1.907162,1.795542,0.338021,-0.387690,0.500000,5.400000
4,4,-3.189311,-0.108826,0.627604,-0.139388,0.500000,5.400000
5,5,-1.833566,-2.185326,0.576950,0.347688,0.500000,5.400000
6,6,0.165732,-2.096839,0.010854,0.811493,0.500000,5.400000
7,7,2.214718,-2.430029,-0.496767,0.420091,0.500000,5.400000
0,0,2.897501,0.048097,-0.504611,0.044685,0.500000,5.450000
1,1,2.277170,2.578547,-0.528682,-0.279233,0.500000,5.450000
2,2,0.159236,2.359291,0.055820,-0.724450,0.500000,5.450000
3,3,-1.890580,1.776449,0.331647,-0.381861,0.500000,5.450000
4,4,-3.158213,-0.115956,0.621970,-0.142585,0.500000,5.450000
5,5,-1.806225,-2.169372,0.546819,0.319075,0.500000,5.450000
6,6,0.167250,-2.054724,0.030345,0.842301,0.500000,5.450000
7,7,2.190787,-2.410151,-0.478622,0.397563,0.500000,5.450000
0,0,2.872673,0.050422,-0.496553,0.046504,0.500000,5.500000
1,1,2.250680,2.565159,-0.529802,-0.267759,0.500000,5.500000
2,2,0.161804,2.323321,0.051346,-0.719394,0.500000,5.500000
3,3,-1.874307,1.757475,0.325452,-0.379480,0.500000,5.500000
4,4,-3.127321,-0.123101,0.617825,-0.142913,0.500000,5.500000
5,5,-1.777723,-2.152562,0.570049,0.336194,0.500000,5.500000
6,6,0.167648,-2.014544,0.007972,0.803594,0.500000,5.500000
7,7,2.167177,-2.390152,-0.472196,0.399969,0.500000,5.500000
0,0,2.848179,0.052996,-0.489876,0.051466,0.500000,5.550000
1,1,2.223193,2.550626,-0.549743,-0.290665,0.500000,5.550000
2,2,0.165173,2.289214,0.067377,-0.682153,0.500000,5.550000
3,3,-1.858355,1.738761,0.319047,-0.374279,0.500000,5.550000
4,4,-3.096700,-0.130432,0.612432,-0.146607,0.500000,5.550000
5,5,-1.750508,-2.137238,0.544305,0.306483,0.500000,5.550000
6,6,0.169305,-1.973851,0.033132,0.813859,0.500000,5.550000
7,7,2.144020,-2.370162,-0.463135,0.399808,0.500000,5.550000
0,0,2.824178,0.055626,-0.480027,0.052601,0.500000,5.600000
1,1,2.197067,2.537592,-0.522512,-0.260680,0.500000,5.600000
2,2,0.166787,2.254600,0.032282,-0.692267,0.500000,5.600000
3,3,-1.842703,1.719997,0.313037,-0.375282,0.500000,5.600000
4,4,-3.066223,-0.137819,0.609531,-0.147755,0.500000,5.600000
5,5,-1.722141,-2.120954,0.567337,0.325677,0.500000,5.600000
6,6,0.169793,-1.935097,0.009764,0.775070,0.500000,5.600000
7,7,2.121199,-2.350076,-0.456431,0.401724,0.500000,5.600000
0,0,2.800444,0.058614,-0.474681,0.059760,0.500000,5.650000
1,1,2.169872,2.523407,-0.543904,-0.283691,0.500000,5.650000
2,2,0.169416,2.221873,0.052594,-0.654542,0.500000,5.650000
3,3,-1.827560,1.701458,0.302860,-0.370782,0.500000,5.650000
4,4,-3.036085,-0.145507,0.602766,-0.153754,0.500000,5.650000
5,5,-1.695237,-2.106312,0.538087,0.292848,0.500000,5.650000
6,6,0.171816,-1.895640,0.040455,0.789147,0.500000,5.650000
7,7,2.098913,-2.330013,-0.445715,0.401260,0.500000,5.650000
0,0,2.777181,0.061740,-0.465255,0.062517,0.500000,5.700000
1,1,2.144040,2.510808,-0.516644,-0.251975,0.500000,5.700000
2,2,0.170260,2.188580,0.016875,-0.665860,0.500000,5.700000
3,3,-1.812774,1.682773,0.295732,-0.373695,0.500000,5.700000
4,4,-3.006119,-0.153325,0.599316,-0.156357,0.500000,5.700000
5,5,-1.667111,-2.090672,0.562507,0.312793,0.500000,5.700000
6,6,0.172693,-1.858114,0.017550,0.750525,0.500000,5.700000
7,7,2.077006,-2.309841,-0.438145,0.403439,0.500000,5.700000
0,0,2.754138,0.065310,-0.460857,0.071412,0.500000,5.750000
1,1,2.117668,2.498401,-0.527446,-0.248147,0.500000,5.750000
2,2,0.171538,2.155841,0.025555,-0.654795,0.500000,5.750000
3,3,-1.798535,1.664227,0.284776,-0.370919,0.500000,5.750000
4,4,-2.976507,-0.161542,0.592246,-0.164345,0.500000,5.750000
5,5,-1.640343,-2.076709,0.535360,0.279258,0.500000,5.750000
6,6,0.174619,-1.818753,0.038505,0.787219,0.500000,5.750000
7,7,2.056171,-2.290699,-0.416691,0.382833,0.500000,5.750000
0,0,2.731382,0.069099,-0.455118,0.075779,0.500000,5.800000
1,1,2.091282,2.486788,-0.527708,-0.232254,0.500000,5.800000
2,2,0.172452,2.123238,0.018290,-0.652050,0.500000,5.800000
3,3,-1.784680,1.645568,0.277090,-0.373175,0.500000,5.800000
4,4,-2.947113,-0.169996,0.587885,-0.169067,0.500000,5.800000
5,5,-1.612284,-2.061701,0.561187,0.300169,0.500000,5.800000
6,6,0.175545,-1.781506,0.018522,0.744938,0.500000,5.800000
7,7,2.035713,-2.271234,-0.409170,0.389291,0.500000,5.800000
0,0,2.708829,0.073350,-0.451061,0.085022,0.500000,5.850000
1,1,2.063722,2.473891,-0.551212,-0.257950,0.500000,5.850000
2,2,0.174192,2.092681,0.034793,-0.611138,0.500000,5.850000
3,3,-1.771198,1.626964,0.269655,-0.372087,0.500000,5.850000
4,4,-2.917991,-0.178890,0.582426,-0.177888,0.500000,5.850000
5,5,-1.585205,-2.048282,0.541575,0.268379,0.500000,5.850000
6,6,0.177674,-1.743622,0.042586,0.757681,0.500000,5.850000
7,7,2.015802,-2.251598,-0.398222,0.392717,0.500000,5.850000
0,0,2.686687,0.077831,-0.442855,0.089614,0.500000,5.900000
1,1,2.037543,2.462778,-0.523579,-0.222246,0.500000,5.900000
2,2,0.173883,2.061423,-0.006189,-0.625163,0.500000,5.900000
3,3,-1.758017,1.608003,0.263604,-0.379220,0.500000,5.900000
4,4,-2.888967,-0.188073,0.580492,-0.183667,0.500000,5.900000
5,5,-1.556889,-2.033661,0.566332,0.292411,0.500000,5.900000
6,6,0.178779,-1.707843,0.022104,0.715584,0.500000,5.900000
7,7,1.996311,-2.231673,-0.389808,0.398513,0.500000,5.900000
0,0,2.664648,0.082926,-0.440768,0.101905,0.500000,5.950000
1,1,2.010047,2.450318,-0.549925,-0.249208,0.500000,5.950000
2,2,0.174586,2.032239,0.014070,-0.583681,0.500000,5.950000
3,3,-1.745389,1.589043,0.252568,-0.379196,0.500000,5.950000
4,4,-2.860239,-0.197857,0.574555,-0.195673,0.500000,5.950000
5,5,-1.529929,-2.020876,0.539194,0.255699,0.500000,5.950000
6,6,0.181154,-1.670123,0.047499,0.754397,0.500000,5.950000
7,7,1.977937,-2.212539,-0.367493,0.382667,0.500000,5.950000
0,0,2.642936,0.088177,-0.434249,0.105018,0.500000,6.000000
1,1,1.983867,2.439756,-0.523593,-0.211236,0.500000,6.000000
2,2,0.173243,2.002311,-0.026854,-0.598567,0.500000,6.000000
3,3,-1.733107,1.569575,0.245639,-0.389372,0.500000,6.000000
4,4,-2.831584,-0.207975,0.573096,-0.202371,0.500000,6.000000
5,5,-1.501570,-2.006766,0.567172,0.282204,0.500000,6.000000
6,6,0.182574,-1.634674,0.028387,0.708972,0.500000,6.000000
7,7,1.959922,-2.192873,-0.360294,0.393339,0.500000,6.000000
0,0,2.621230,0.094061,-0.434120,0.117685,0.500000,6.050000
1,1,1.956240,2.427789,-0.552532,-0.239341,0.500000,6.050000
2,2,0.172954,1.974499,-0.005798,-0.556221,0.500000,6.050000
3,3,-1.721366,1.550020,0.234817,-0.391091,0.500000,6.050000
4,4,-2.803187,-0.218807,0.567950,-0.216635,0.500000,6.050000
5,5,-1.474047,-1.994328,0.550473,0.248768,0.500000,6.050000
6,6,0.185375,-1.598417,0.056039,0.725142,0.500000,6.050000
7,7,1.942528,-2.172835,-0.347874,0.400752,0.500000,6.050000
0,0,2.599847,0.100299,-0.427650,0.124745,0.500000,6.100000
1,1,1.929839,2.417746,-0.528022,-0.200865,0.500000,6.100000
2,2,0.170453,1.945856,-0.050014,-0.572875,0.500000,6.100000
3,3,-1.709847,1.529811,0.230381,-0.404172,0.500000,6.100000
4,4,-2.774807,-0.230117,0.567588,-0.226204,0.500000,6.100000
5,5,-1.445200,-1.980444,0.576940,0.277684,0.500000,6.100000
6,6,0.187282,-1.564350,0.038137,0.681342,0.500000,6.100000
7,7,1.925591,-2.152311,-0.338752,0.410479,0.500000,6.100000
0,0,2.578393,0.107338,-0.429080,0.140791,0.500000,6.150000
1,1,1.901818,2.406135,-0.560423,-0.232208,0.500000,6.150000
2,2,0.169006,1.919334,-0.028932,-0.530443,0.500000,6.150000
3,3,-1.698869,1.509483,0.219565,-0.406565,0.500000,6.150000
4,4,-2.746612,-0.242297,0.563897,-0.243590,0.500000,6.150000
5,5,-1.417631,-1.968480,0.551376,0.239271,0.500000,6.150000
6,6,0.190271,-1.527760,0.059778,0.731810,0.500000,6.150000
7,7,1.910197,-2.132704,-0.307872,0.392141,0.500000,6.150000
0,0,2.557217,0.114559,-0.423526,0.144421,0.500000,6.200000
1,1,1.875016,2.396621,-0.536044,-0.190284,0.500000,6.200000
2,2,0.165219,1.891863,-0.075738,-0.549419,0.500000,6.200000
3,3,-1.688152,1.488335,0.214337,-0.422966,0.500000,6.200000
4,4,-2.718359,-0.254927,0.565070,-0.252592,0.500000,6.200000
5,5,-1.388459,-1.954905,0.583439,0.271494,0.500000,6.200000
6,6,0.192426,-1.493604,0.043100,0.683106,0.500000,6.200000
7,7,1.895066,-2.112278,-0.302618,0.408520,0.500000,6.200000
0,0,2.535890,0.122597,-0.426531,0.160764,0.500000,6.250000
1,1,1.846558,2.385594,-0.569164,-0.220552,0.500000,6.250000
2,2,0.162536,1.866533,-0.053668,-0.506592,0.500000,6.250000
3,3,-1.678172,1.466856,0.199600,-0.429585,0.500000,6.250000
4,4,-2.690174,-0.268530,0.563706,-0.272072,0.500000,6.250000
5,5,-1.359782,-1.942984,0.573540,0.238428,0.500000,6.250000
6,6,0.195590,-1.457666,0.063269,0.718766,0.500000,6.250000
7,7,1.880918,-2.092068,-0.282960,0.404201,0.500000,6.250000
0,0,2.514853,0.130892,-0.420752,0.165884,0.500000,6.300000
1,1,1.819144,2.376490,-0.548271,-0.182065,0.500000,6.300000
2,2,0.157365,1.840133,-0.103416,-0.527994,0.500000,6.300000
3,3,-1.668228,1.444581,0.198883,-0.445500,0.500000,6.300000
4,4,-2.661766,-0.282762,0.568159,-0.284637,0.500000,6.300000
5,5,-1.329565,-1.929211,0.604340,0.275468,0.500000,6.300000
6,6,0.197900,-1.424129,0.046213,0.670732,0.500000,6.300000
7,7,1.867039,-2.070940,-0.277575,0.422561,0.500000,6.300000
0,0,2.493560,0.140142,-0.425855,0.185005,0.500000,6.350000
1,1,1.790020,2.365893,-0.582478,-0.211949,0.500000,6.350000
2,2,0.153322,1.815835,-0.080871,-0.485959,0.500000,6.350000
3,3,-1.659189,1.421722,0.180783,-0.457175,0.500000,6.350000
4,4,-2.633186,-0.298117,0.571595,-0.307094,0.500000,6.350000
5,5,-1.300411,-1.917462,0.583076,0.234971,0.500000,6.350000
6,6,0.201678,-1.388077,0.075548,0.721055,0.500000,6.350000
7,7,1.854321,-2.050105,-0.254360,0.416696,0.500000,6.350000
0,0,2.472651,0.149694,-0.418185,0.191039,0.500000,6.400000
1,1,1.761900,2.357393,-0.562408,-0.169995,0.500000,6.400000
2,2,0.146599,1.790266,-0.134454,-0.511383,0.500000,6.400000
3,3,-1.648870,1.398118,0.206375,-0.472075,0.500000,6.400000
4,4,-2.604284,-0.314010,0.578041,-0.317868,0.500000,6.400000
5,5,-1.269534,-1.903679,0.617535,0.275659,0.500000,6.400000
6,6,0.203354,-1.354907,0.033532,0.663384,0.500000,6.400000
7,7,1.841665,-2.028210,-0.253120,0.437908,0.500000,6.400000
0,0,2.451142,0.160116,-0.430169,0.208445,0.500000,6.450000
1,1,1.732059,2.347371,-0.596811,-0.200448,0.500000,6.450000
2,2,0.141507,1.766792,-0.101844,-0.469483,0.500000,6.450000
3,3,-1.640302,1.373813,0.171354,-0.486106,0.500000,6.450000
4,4,-2.575052,-0.330970,0.584638,-0.339205,0.500000,6.450000
5,5,-1.239882,-1.892087,0.593050,0.231846,0.500000,6.450000
6,6,0.207312,-1.319058,0.079149,0.716993,0.500000,6.450000
7,7,1.830061,-2.006422,-0.232084,0.435750,0.500000,6.450000
0,0,2.430147,0.171019,-0.419910,0.218069,0.500000,6.500000
1,1,1.703134,2.339585,-0.578499,-0.155719,0.500000,6.500000
2,2,0.133616,1.741792,-0.157809,-0.500010,0.500000,6.500000
3,3,-1.630590,1.348790,0.194246,-0.500463,0.500000,6.500000
4,4,-2.545381,-0.348173,0.593428,-0.344052,0.500000,6.500000
5,5,-1.208347,-1.878382,0.630699,0.274097,0.500000,6.500000
6,6,0.209299,-1.286463,0.039753,0.651895,0.500000,6.500000
7,7,1.818330,-1.983666,-0.234629,0.455118,0.500000,6.500000
0,0,2.408276,0.182707,-0.437409,0.233756,0.500000,6.550000
1,1,1.672429,2.330197,-0.614113,-0.187768,0.500000,6.550000
2,2,0.127677,1.718658,-0.118782,-0.462675,0.500000,6.550000
3,3,-1.622532,1.322852,0.161151,-0.518757,0.500000,6.550000
4,4,-2.515258,-0.366387,0.602452,-0.364285,0.500000,6.550000
5,5,-1.178106,-1.866643,0.604827,0.234781,0.500000,6.550000
6,6,0.213386,-1.250657,0.081726,0.716124,0.500000,6.550000
7,7,1.807705,-1.961221,-0.212487,0.448904,0.500000,6.550000
0,0,2.387064,0.195009,-0.424249,0.246034,0.500000,6.600000
1,1,1.642396,2.323143,-0.600650,-0.141075,0.500000,6.600000
2,2,0.118973,1.693771,-0.174084,-0.497733,0.500000,6.600000
3,3,-1.613406,1.296404,0.182520,-0.528965,0.500000,6.600000
4,4,-2.484916,-0.384791,0.606841,-0.368072,0.500000,6.600000
5,5,-1.145885,-1.852696,0.644407,0.278943,0.500000,6.600000
6,6,0.215653,-1.218586,0.045347,0.641406,0.500000,6.600000
7,7,1.797073,-1.937686,-0.212646,0.470707,0.500000,6.600000
0,0,2.364380,0.207864,-0.453679,0.257096,0.500000,6.650000
1,1,1.610559,2.314332,-0.636735,-0.176207,0.500000,6.650000
2,2,0.113205,1.670824,-0.115349,-0.458942,0.500000,6.650000
3,3,-1.604374,1.269313,0.180649,-0.541814,0.500000,6.650000
4,4,-2.454094,-0.404309,0.616443,-0.390371,0.500000,6.650000
5,5,-1.115699,-1.840716,0.603734,0.239593,0.500000,6.650000
6,6,0.218564,-1.183214,0.058220,0.707457,0.500000,6.650000
7,7,1.787794,-1.914406,-0.185579,0.465595,0.500000,6.650000
0,0,2.342689,0.221342,-0.433821,0.269568,0.500000,6.700000
1,1,1.579381,2.308172,-0.623570,-0.123212,0.500000,6.700000
2,2,0.104544,1.646069,-0.173233,-0.495093,0.500000,6.700000
3,3,-1.594595,1.241681,0.195573,-0.552631,0.500000,6.700000
4,4,-2.423536,-0.423618,0.611161,-0.386182,0.500000,6.700000
5,5,-1.083062,-1.826735,0.652738,0.279617,0.500000,6.700000
6,6,0.219785,-1.152075,0.024421,0.622778,0.500000,6.700000
7,7,1.778529,-1.889970,-0.185309,0.488720,0.500000,6.700000
0,0,2.319423,0.235411,-0.465318,0.281380,0.500000,6.750000
1,1,1.546473,2.300011,-0.658158,-0.163220,0.500000,6.750000
2,2,0.099010,1.623534,-0.110671,-0.450717,0.500000,6.750000
3,3,-1.587054,1.213132,0.150836,-0.570981,0.500000,6.750000
4,4,-2.392393,-0.444131,0.622853,-0.410250,0.500000,6.750000
5,5,-1.053321,-1.815562,0.594803,0.223467,0.500000,6.750000
6,6,0.224400,-1.116761,0.092289,0.706271,0.500000,6.750000
7,7,1.770613,-1.865532,-0.158323,0.488753,0.500000,6.750000
0,0,2.297659,0.250435,-0.435278,0.300472,0.500000,6.800000
1,1,1.514051,2.294696,-0.648435,-0.106295,0.500000,6.800000
2,2,0.089641,1.598712,-0.187378,-0.496440,0.500000,6.800000
3,3,-1.578245,1.184482,0.176172,-0.573015,0.500000,6.800000
4,4,-2.361767,-0.464465,0.612513,-0.406678,0.500000,6.800000
5,5,-1.020704,-1.802399,0.652341,0.263267,0.500000,6.800000
6,6,0.227042,-1.085622,0.052858,0.622775,0.500000,6.800000
7,7,1.762906,-1.840445,-0.154122,0.501753,0.500000,6.800000
0,0,2.274297,0.266159,-0.467248,0.314479,0.500000,6.850000
1,1,1.479968,2.286993,-0.681667,-0.154069,0.500000,6.850000
2,2,0.083681,1.576094,-0.119214,-0.452351,0.500000,6.850000
3,3,-1.569812,1.155366,0.168660,-0.582308,0.500000,6.850000
4,4,-2.330467,-0.485800,0.626010,-0.426712,0.500000,6.850000
5,5,-0.987542,-1.786237,0.663245,0.323231,0.500000,6.850000
6,6,0.227893,-1.056736,0.017005,0.577728,0.500000,6.850000
7,7,1.756023,-1.815097,-0.137678,0.506944,0.500000,6.850000
0,0,2.251310,0.282745,-0.459739,0.331730,0.500000,6.900000
1,1,1.446138,2.281439,-0.676606,-0.111068,0.500000,6.900000
2,2,0.075564,1.550743,-0.162324,-0.507019,0.500000,6.900000
3,3,-1.560611,1.125991,0.184022,-0.587509,0.500000,6.900000
4,4,-2.296250,-0.507752,0.684341,-0.439027,0.500000,6.900000
5,5,-0.962053,-1.775227,0.509784,0.220206,0.500000,6.900000
6,6,0.232561,-1.022369,0.093372,0.687346,0.500000,6.900000
7,7,1.750861,-1.789430,-0.103229,0.513351,0.500000,6.900000
0,0,2.227567,0.299770,-0.474866,0.340504,0.500000,6.950000
1,1,1.410366,2.273814,-0.715440,-0.152496,0.500000,6.950000
2,2,0.069728,1.529516,-0.116735,-0.424535,0.500000,6.950000
3,3,-1.552222,1.095884,0.167773,-0.602138,0.500000,6.950000
4,4,-2.264684,-0.527637,0.631321,-0.397714,0.500000,6.950000
5,5,-0.930144,-1.764505,0.638183,0.214429,0.500000,6.950000
6,6,0.235929,-0.992580,0.067357,0.595782,0.500000,6.950000
7,7,1.744490,-1.762671,-0.127414,0.535168,0.500000,6.950000
0,0,2.204418,0.318284,-0.462972,0.370272,0.500000,7.000000
1,1,1.375920,2.268721,-0.688903,-0.101864,0.500000,7.000000
2,2,0.059994,1.504618,-0.194677,-0.497972,0.500000,7.000000
3,3,-1.542547,1.066471,0.193510,-0.588251,0.500000,7.000000
4,4,-2.233483,-0.548869,0.624019,-0.424621,0.500000,7.000000
5,5,-0.896367,-1.751402,0.675531,0.262064,0.500000,7.000000
6,6,0.236878,-0.965224,0.018973,0.547116,0.500000,7.000000
7,7,1.739753,-1.735512,-0.094747,0.543198,0.500000,7.000000
0,0,2.179520,0.336689,-0.497959,0.368109,0.500000,7.050000
1,1,1.339790,2.260658,-0.722603,-0.161259,0.500000,7.050000
2,2,0.054218,1.483003,-0.115518,-0.432297,0.500000,7.050000
3,3,-1.534085,1.036441,0.169229,-0.600609,0.500000,7.050000
4,4,-2.199407,-0.571061,0.681512,-0.443850,0.500000,7.050000
5,5,-0.868509,-1.743538,0.557173,0.157288,0.500000,7.050000
6,6,0.240691,-0.932436,0.076264,0.655755,0.500000,7.050000
7,7,1.735916,-1.707128,-0.076738,0.567677,0.500000,7.050000
0,0,2.156577,0.356143,-0.458854,0.389069,0.500000,7.100000
1,1,1.304034,2.256197,-0.715130,-0.089220,0.500000,7.100000
2,2,0.045127,1.458324,-0.181817,-0.493588,0.500000,7.100000
3,3,-1.525147,1.006109,0.178756,-0.606633,0.500000,7.100000
4,4,-2.167477,-0.591964,0.638599,-0.418050,0.500000,7.100000
5,5,-0.834952,-1.734400,0.671131,0.182746,0.500000,7.100000
6,6,0.242736,-0.904582,0.040895,0.557083,0.500000,7.100000
7,7,1.730835,-1.677617,-0.101624,0.590222,0.500000,7.100000
0,0,2.131086,0.376338,-0.509827,0.403902,0.500000,7.150000
1,1,1.268022,2.247827,-0.720238,-0.167413,0.500000,7.150000
2,2,0.039287,1.437484,-0.116802,-0.416795,0.500000,7.150000
3,3,-1.517095,0.975780,0.161047,-0.606576,0.500000,7.150000
4,4,-2.135158,-0.614502,0.646394,-0.450760,0.500000,7.150000
5,5,-0.800001,-1.722685,0.699013,0.234302,0.500000,7.150000
6,6,0.242377,-0.879013,-0.007172,0.511369,0.500000,7.150000
7,7,1.726843,-1.647399,-0.079835,0.604352,0.500000,7.150000
0,0,2.106824,0.396675,-0.485242,0.406745,0.500000,7.200000
1,1,1.232371,2.243249,-0.713011,-0.091544,0.500000,7.200000
2,2,0.030395,1.412623,-0.177849,-0.497206,0.500000,7.200000
3,3,-1.508277,0.945326,0.176371,-0.609085,0.500000,7.200000
4,4,-2.099649,-0.637749,0.710174,-0.464955,0.500000,7.200000
5,5,-0.770429,-1.717517,0.591456,0.103373,0.500000,7.200000
6,6,0.244170,-0.847906,0.035848,0.622151,0.500000,7.200000
7,7,1.723616,-1.615218,-0.064541,0.643615,0.500000,7.200000
0,0,2.081365,0.417744,-0.509181,0.421370,0.500000,7.250000
1,1,1.194856,2.235738,-0.750313,-0.150224,0.500000,7.250000
2,2,0.024515,1.392936,-0.117583,-0.393747,0.500000,7.250000
3,3,-1.501091,0.913484,0.143714,-0.636838,0.500000,7.250000
4,4,-2.066347,-0.659248,0.666029,-0.429978,0.500000,7.250000
5,5,-0.733985,-1.709535,0.728875,0.159634,0.500000,7.250000
6,6,0.244656,-0.821982,0.009726,0.518487,0.500000,7.250000
7,7,1.718745,-1.583966,-0.097433,0.625045,0.500000,7.250000
0,0,2.053410,0.439074,-0.559092,0.426602,0.500000,7.300000
1,1,1.160245,2.230992,-0.692213,-0.094915,0.500000,7.300000
2,2,0.016274,1.369749,-0.164838,-0.463734,0.500000,7.300000
3,3,-1.492277,0.882966,0.176285,-0.610372,0.500000,7.300000
4,4,-2.029836,-0.682599,0.730220,-0.467025,0.500000,7.300000
5,5,-0.698896,-1.699413,0.701772,0.202447,0.500000,7.300000
6,6,0.242464,-0.798844,-0.043830,0.462752,0.500000,7.300000
7,7,1.715052,-1.551034,-0.073860,0.658634,0.500000,7.300000
0,0,2.025259,0.458584,-0.563018,0.390205,0.500000,7.350000
1,1,1.123117,2.223804,-0.742553,-0.143765,0.500000,7.350000
2,2,0.011224,1.351254,-0.100984,-0.369907,0.500000,7.350000
3,3,-1.487807,0.849962,0.089389,-0.660079,0.500000,7.350000
4,4,-1.994450,-0.705337,0.707720,-0.454749,0.500000,7.350000
5,5,-0.663261,-1.696832,0.712712,0.051613,0.500000,7.350000
6,6,0.244789,-0.769114,0.046494,0.594604,0.500000,7.350000
